question_id,result
2274,C
2275,C 
2276,C
2277,
2278,D
2279,Answer: D
2280,Answer: A
2281,D
2282,D
2283,B
2284,C
2285,Answer: D
2286,C
2287,C
2288,
2289,C
2290,Answer: D
2291,B 
2292,D 
2293,Answer: D
2294,A
2295,"7:15 a.m., so the answer is B"
2296,C
2297,Answer: D
2298,Answer: B
2299,D
2300,D
2301,B
2302,A 
2303,C
2304,D
2305,Answer: D
2306,
2307,C 
2308,D 
2309,Answer: D
2310,C 
2311,Answer: B
2312,Answer: A
2313,C 
2314,D
2315,D 
2316,A
2317,D
2318,Answer: B
2319,D
2320,A 
2321,Answer: B
2322,D
2323,Answer: B
2324,D
2325,C 
2326,Answer: D
2327,A 
2328,Answer: C
2329,Answer: B
2330,D
2331,D
2332,C
2333,D
2334,Answer: B
2335,D
2336,C
2337,Answer: C
2338,D 
2339,B
2340,Answer: A
2341,C
2342,C
2343,A 
2344,Answer: C
2345,C 
2346,D
2347,C
2348,Answer: B
2349,B 
2350,D 
2351,Answer: C
2352,A
2353,
2354,A 
2355,A
2356,A 
2357,A
2358,D
2359,D
2360,Answer: C
2361,Not Sure
2362,C
2363,Answer: D
2364,Answer: B
2365,D 
2366,C 
2367,D
2368,D 
2369,Answer: C
2370,C
2371,B
2372,C 
2373,D
2374,C
2375,D
2376,D
2377,D
2378,C
2379,C 
2380,C
2381,D
2382,Answer: D
2383,D
2384,C
2385,A
2386,Answer: D
2387,D
2388,B
2389,B
2390,Answer: B
2391,Answer: A
2392,D
2393,C
2394,Answer: C
2395,C
2396,D
2397,D
2398,C
2399,D 
2400,D
2401,B
2402,C
2403,Answer: D
2404,B
2405,C 
2406,D
2407,D
2408,Answer: A
2409,B
2410,A
2411,D
2412,D 
2413,A
2414,D
2415,Answer: B
2416,D 
2417,B
2418,C
2419,A
2420,D
2421,C 
2422,D
2423,C
2424,B 
2425,Answer: D
2426,C
2427,C
2428,D 
2429,A 
2430,C 
2431,D
2432,Answer: C
2433,A 
2434,C
2435,D
2436,Answer: C
2437,"309, so the answer is B"
2438,Answer: D
2439,D
2440,Answer: D
2441,C
2442,B
2443,D
2444,A
2445,C 
2446,Answer: D
2447,Answer: B
2448,Answer: D
2449,D
2450,Answer: D
2451,D 
2452,D
2453,Answer: A
2454,Answer: B
2455,C
2456,Answer: C
2457,D
2458,B
2459,D
2460,D
2461,B
2462,B 
2463,Answer: B
2464,C
2465,B
2466,D
2467,D
2468,Answer: D
2469,D
2470,D
2471,Answer: D
2472,A
2473,D
2474,Answer: D
2475,D
2476,D 
2477,D 
2478,C
2479,D
2480,D
2481,C
2482,D
2483,D
2484,A
2485,C
2486,Answer: A
2487,A
2488,A 
2489,D 
2490,D
2491,D
2492,Answer: B
2493,B
2494,A
2495,D 
2496,B
2497,Answer: B
2498,D
2499,C
2500,D
2501,D
2502,D 
2503,C
2504,D
2505,D
2506,A
2507,D 
2508,Answer: D
2509,D
2510,Answer: D
2511,D
2512,A
2513,D
2514,D
2515,A 
2516,A
2517,D
2518,Answer: D
2519,Answer: C
2520,Answer: B
2521,B 
2522,C
2523,D
2524,A
2525,D
2526,Answer: D
2527,D
2528,B
2529,C
2530,Answer: D
2531,Answer: D
2532,A
2533,Answer: C
2534,Answer: A
2535,D
2536,A
2537,C
2538,Answer: D
2540,Answer: D
2541,D 
2542,Answer: D
2543,Not Sure
2544,A
2545,A
2546,D 
2547,Answer: D
2548,Answer: A
2549,Answer: D
2550,A
2551,A
2552,Answer: D
2553,"(∀x)(Fx ≡ Sx), so the answer is D"
2554,Answer: B
2555,A
2556,C 
2557,D
2558,Answer: A
2559,C 
2560,C
2561,Answer: C
2562,Answer: D
2563,Answer: A
2564,C
2565,D
2566,A 
2567,C 
2568,Answer: C
2569,Answer: C
2570,Answer: D
2571,Not Sure
2572,Answer: B
2573,C 
2574,D
2575,C
2576,D
2577,C
2578,Answer: D
2579,C
2580,Answer: D
2581,Answer: D
2582,A
2583,D 
2584,B
2585,A
2586,C 
2587,Answer: C
2588,B
2589,Answer: D
2590,A
2591,D
2592,Answer: B
2593,D
2594,D
2595,D
2596,C
2597,C
2598,C
2599,C 
2600,A 
2601,Answer: B
2602,D
2603,D 
2604,D
2605,D
2606,C 
2607,B
2608,C
2609,C
2610,A 
2611,Answer: D
2612,Answer: C
2613,C
2614,Answer: C
2615,Answer: D
2616,B 
2617,C
2618,Answer: B
2619,B
2620,B
2621,B
2622,D 
2623,A
2624,B 
2625,D 
2626,D
2627,Answer: C
2628,B
2629,C 
2630,"Uruguay, Costa Rica, Timor-Leste, and Pakistan., so the answer is C"
2631,"20%, so the answer is B"
2632,Answer: C
2633,Answer: B
2634,D
2635,Answer: A
2636,B 
2637,C
2638,Answer: B
2639,B 
2640,A 
2641,Answer: B
2642,C
2643,Answer: C
2644,A 
2645,C
2646,A
2647,C 
2648,B 
2649,C
2650,D 
2651,D
2652,B
2653,D
2654,D 
2655,Answer: D
2656,Answer: C
2657,D
2658,B 
2659,D
2660,Answer: A
2661,D
2662,Answer: B
2663,Answer: B
2664,B 
2665,D 
2666,Answer: D
2667,C 
2668,C
2669,A
2670,A 
2671,C 
2672,Answer: A
2673,Answer: C
2674,Answer: C
2675,Answer: B
2676,D
2677,A
2678,"Selection for larger female algae-eaters, bearing broods composed of more, and larger, young, so the answer is C"
2679,C
2680,D 
2681,D 
2682,D 
2683,D
2684,B
2685,C
2686,"muscle, so the answer is B"
2687,B 
2688,C
2689,Answer: D
2690,C 
2691,D
2692,B 
2693,D
2694,C
2695,B
2696,"ADP + P → ATP, so the answer is D"
2697,Answer: C
2698,B
2699,Answer: D
2700,B
2701,C
2702,C 
2703,Answer: D
2704,D
2705,B
2706,Answer: D
2707,Answer: C
2708,B 
2709,D
2710,D
2711,B
2712,A
2713,Answer: B
2714,Answer: C
2715,Answer: D
2716,D
2717,C
2718,Answer: C
2719,D
2720,A
2721,Answer: C
2722,D
2723,D
2724,D
2725,Answer: C
2726,Answer: B
2727,Answer: C
2728,Answer: D
2729,D 
2730,D
2731,A
2732,Answer: C
2733,D 
2734,D
2735,Answer: C
2736,D 
2737,Not Sure
2738,C
2739,B
2740,D 
2741,D 
2742,Answer: D
2743,B
2744,Answer: D
2745,"A and C only, so the answer is D"
2746,D
2747,Answer: C
2748,"leaves more viable offspring than others of its species., so the answer is D"
2749,Answer: C
2750,B 
2751,Answer: C
2752,Answer: C
2753,Answer: D
2754,Answer: C
2755,D
2756,Answer: C
2757,Answer: C
2758,D
2759,D
2760,C 
2761,C
2762,Answer: D
2763,Answer: B
2764,C
2765,Answer: D
2766,C
2767,B
2768,Answer: D
2769,Answer: C
2770,D
2771,D
2772,
2773,D 
2774,C
2775,B
2776,C
2777,Answer: B
2778,Answer: A
2779,D
2780,D 
2781,D
2782,Answer: B
2783,C
2784,D 
2785,B
2786,A
2787,C
2788,D 
2789,Answer: A
2790,D
2791,D
2792,Answer: D
2793,C
2794,D 
2795,Answer: D
2796,B
2797,C
2798,A 
2799,Answer: D
2800,D
2801,B 
2802,C 
2803,Answer: C
2804,Answer: D
2805,Answer: D
2806,Answer: A
2807,Answer: D
2808,Answer: D
2809,Answer: D
2810,C
2811,
2812,D
2813,Answer: A
2814,C 
2815,Answer: D
2816,C
2817,B
2818,D 
2819,Answer: D
2820,Answer: D
2821,A
2822,D
2823,Answer: D
2824,B
2825,A
2826,Answer: C
2827,D 
2828,D
2829,D
2830,Answer: B
2831,C
2832,B 
2833,Answer: A
2834,Answer: C
2835,Answer: D
2836,C
2837,Answer: D
2838,Answer: D
2839,B
2840,D 
2841,D
2842,Answer: B
2843,D
2844,D
2845,C
2846,A
2847,B
2848,D
2849,C
2850,D
2851,C
2852,
2853,D 
2854,D
2855,C
2856,C
2857,Answer: C
2858,D 
2859,Answer: D
2860,D 
2861,Answer: B
2862,D 
2863,D
2864,A 
2865,B 
2866,None of the above
2867,A
2868,A 
2869,D 
2870,D 
2871,D
2872,Answer: B
2873,Answer: B
2874,A 
2875,C
2876,D
2877,B
2878,D 
2879,None of the above
2880,C
2881,Answer: C
2882,C 
2883,B 
2884,Answer: D
2885,C
2886,C 
2887,D 
2888,Answer: D
2889,B 
2890,D 
2891,Answer: D
2892,D
2893,C
2894,D
2895,C 
2896,Answer: D
2897,D
2898,Answer: D
2899,B
2900,B
2901,D
2902,D
2903,Answer: C
2904,Answer: D
2905,D
2906,Answer: D
2907,D
2908,C
2909,C
2910,Answer: D
2911,Answer: B
2912,D
2913,D
2914,B
2915,D
2916,A
2917,Answer: B
2918,C
2919,Answer: B
2920,Answer: B
2921,Answer: D
2922,Answer: A
2923,Answer: D
2924,D 
2925,D
2926,Not Sure
2927,C
2928,D
2929,D 
2930,
2931,D
2932,Answer: C
2933,D
2934,B
2935,Answer: C
2936,D
2937,A 
2938,C 
2939,Answer: A
2940,C
2941,A
2942,A
2943,B 
2944,Answer: C
2945,C
2946,Answer: D
2947,Answer: A
2948,Answer: D
2949,D
2950,D
2951,D
2952,B
2953,C
2954,D 
2955,B
2956,B
2957,A
2958,Answer: D
2959,D
2960,D
2961,C
2962,D
2963,C
2964,D
2965,D 
2966,D
2967,
2968,D
2969,Answer: B
2970,D
2971,Answer: A
2972,B 
2973,Answer: B
2974,B
2975,Answer: B
2976,D
2977,B 
2978,B 
2979,A
2980,Answer: D
2981,C 
2982,D
2983,B
2984,B 
2985,C
2986,D
2987,C
2988,Answer: A
2989,C
2990,D 
2991,C
2992,A 
2993,D
2994,C 
2995,Answer: A
2996,Answer: D
2997,C 
2998,D 
2999,B
3000,C
3001,B 
3002,Answer: D
3003,C
3004,B 
3005,D 
3006,C
3007,D
3008,C 
3009,"Where the energy of interaction between the atoms is at its minimum value, so the answer is A"
3010,Answer: D
3011,D
3012,D
3013,B
3014,D
3015,D
3016,Answer: C
3017,Not Sure
3018,C
3019,Answer: C
3020,D 
3021,C 
3022,C
3023,D 
3024,Answer: A
3025,Answer: D
3026,Answer: D
3027,D 
3028,A
3029,D 
3030,A
3031,D
3032,D
3033,C
3034,Answer: A
3035,Answer: D
3036,Answer: D
3037,D 
3038,D
3039,Answer: A
3040,B
3041,A
3042,D
3043,D 
3044,D
3045,B
3046,D
3047,D
3048,Answer: D
3049,B 
3050,B
3051,C
3052,C 
3053,B
3054,Answer: D
3055,Answer: C
3056,B 
3057,D
3058,C
3059,Answer: B
3060,A
3061,D 
3062,B
3063,B
3064,Answer: A
3065,A 
3066,Answer: D
3067,C
3068,C 
3069,D
3070,D
3071,D
3072,Not Sure
3073,D
3074,D
3075,D 
3076,C 
3077,D
3078,Answer: A
3079,D
3080,Answer: C
3081,Answer: B
3082,C 
3083,C
3084,Answer: A
3085,C
3086,Answer: D
3087,B
3088,Answer: D
3089,B
3090,A
3091,D
3092,Answer: C
3093,Answer: B
3094,Answer: C
3095,
3096,Answer: D
3097,A
3098,B
3099,C
3100,Answer: C
3101,Answer: D
3102,Answer: B
3103,Answer: A
3104,D
3105,D
3106,D 
3107,D
3108,Answer: D
3109,D
3110,D
3111,D 
3112,Answer: D
3113,D
3114,Answer: B
3115,B
3116,D
3117,B
3118,D 
3119,Answer: B
3120,B
3121,Answer: D
3122,Answer: D
3123,Answer: D
3124,C 
3125,Answer: B
3126,D 
3127,Answer: C
3128,B
3129,C 
3130,Answer: B
3131,Answer: D
3132,Answer: D
3133,A
3134,D
3135,B 
3136,C
3137,C 
3138,C
3139,Answer: B
3140,Answer: C
3141,D 
3142,Answer: C
3143,Answer: B
3144,D
3145,D
3146,D
3147,C 
3148,D
3149,Answer: C
3150,D
3151,Answer: C
3152,D
3153,Answer: D
3154,D
3155,Answer: D
3156,A
3157,C 
3158,D
3159,Answer: B
3160,D
3161,Answer: C
3162,D
3163,B 
3164,Answer: B
3165,C
3166,Answer: D
3167,Answer: D
3168,D
3169,A 
3170,D
3171,D
3172,C
3173,D
3174,B
3175,A
3176,C
3177,
3178,D
3179,Answer: D
3180,C 
3181,B
3182,D 
3183,D
3184,Answer: C
3185,B
3186,D 
3187,Answer: C
3188,Answer: B
3189,Answer: B
3190,D
3191,B
3192,B 
3193,Answer: C
3194,C
3195,B
3196,C
3197,Answer: A
3198,D
3199,"Copying code from the online source into the programmer's product and crediting the original author in the manner indicated by the license, so the answer is D"
3200,Answer: D
3201,D
3202,C
3203,B
3204,B
3205,C 
3206,Answer: D
3207,C
3208,Answer: C
3209,D
3210,Answer: A
3211,A
3212,B
3213,C
3214,D
3215,Answer: B
3216,Answer: C
3217,B 
3218,A
3219,A
3220,C
3221,D
3222,B 
3223,D 
3224,A
3225,A
3226,C 
3227,A
3228,C 
3229,A
3230,B 
3231,D 
3232,A 
3233,Answer: C
3234,C
3235,A 
3236,Answer: C
3237,A
3238,C
3239,Answer: D
3240,Answer: C
3241,"4, so the answer is D"
3242,D
3243,Answer: D
3244,Answer: B
3245,D 
3246,Answer: D
3247,Not Sure
3248,D 
3249,Answer: C
3250,D
3251,Answer: D
3252,Answer: B
3253,B
3254,Answer: C
3255,D
3256,"FindName ([""Andrea"", ""Ben"", ""Chris""], ""Ben""), so the answer is C"
3257,C
3258,D 
3259,Answer: D
3260,Answer: A
3261,D
3262,C
3263,B 
3264,C
3265,B
3266,C 
3267,A
3268,B
3269,A
3270,Answer: C
3271,D 
3272,A
3273,D
3274,Answer: D
3275,Answer: D
3276,Answer: B
3277,B 
3278,B
3279,B 
3280,Not Sure
3281,C 
3282,Answer: D
3283,C
3284,Answer: D
3285,Answer: B
3286,B
3287,C
3288,D 
3289,D 
3290,C
3291,Answer: C
3292,D
3293,D
3294,C
3295,Answer: B
3296,D
3297,D
3298,D
3299,D
3300,A
3301,D 
3302,C
3303,A 
3304,C 
3305,C
3306,D
3307,D
3308,Answer: D
3309,None of the above
3310,B
3311,C
3312,D
3313,D
3314,A
3315,Answer: C
3316,C
3317,C
3318,Answer: A
3319,D 
3320,Answer: B
3321,A
3322,Answer: A
3323,D
3324,C
3325,C
3326,D 
3327,Answer: D
3328,C
3329,C
3330,B
3331,A
3332,C
3333,A
3334,Answer: A
3335,Answer: D
3336,D 
3337,B 
3338,D 
3339,Answer: A
3340,D
3341,C
3342,Answer: A
3343,Answer: C
3344,B
3345,Answer: D
3346,D
3347,C
3348,C
3349,C
3350,A
3351,A 
3352,D
3353,B
3354,C
3355,C
3356,Answer: B
3357,C
3358,D
3359,A
3360,C 
3361,D
3362,C
3363,B
3364,B
3365,A
3366,Answer: A
3367,"had some degree of a nonaggression agreement since at least 1926, so the answer is A"
3368,C 
3369,C
3370,"women held considerable power and responsibility within the domestic sphere of social life, so the answer is C"
3371,B
3372,D 
3373,D
3374,Answer: D
3375,B
3376,C
3377,B
3378,D
3379,D
3380,Answer: C
3381,Answer: D
3382,D
3383,D 
3384,Answer: B
3385,C 
3386,B
3387,C
3388,B
3389,A 
3390,B
3391,D
3392,Answer: B
3393,Answer: D
3394,Answer: A
3395,Answer: D
3396,B
3397,C
3398,Answer: D
3399,Answer: B
3400,B 
3401,D 
3402,D
3403,D 
3404,C
3405,B
3406,B
3407,C 
3408,D
3409,Answer: A
3410,Not Sure
3411,Answer: B
3412,C
3413,D
3414,Answer: A
3415,Answer: D
3416,D 
3417,Answer: D
3418,B
3419,Answer: D
3420,B
3421,A
3422,D
3423,D
3424,D 
3425,Answer: C
3426,Answer: D
3427,B
3428,B 
3429,Answer: D
3430,C
3431,C
3432,D
3433,Answer: B
3434,Answer: D
3435,D
3436,C
3437,D 
3438,A 
3439,B 
3440,D
3441,C
3442,Answer: A
3443,Answer: A
3444,D
3445,Answer: C
3446,C 
3447,B
3448,D
3449,C 
3450,Answer: A
3451,D 
3452,D 
3453,Answer: D
3454,C
3455,A
3456,D
3457,D 
3458,B
3459,A
3460,D 
3461,C
3462,D
3463,D 
3464,D
3465,C
3466,Answer: C
3467,C
3468,D
3469,B
3470,D 
3471,B
3472,A
3473,B 
3474,Answer: B
3475,C
3476,Answer: A
3477,B
3478,D
3479,D 
3480,Answer: D
3481,B 
3482,C
3483,D
3484,D
3485,D
3486,D
3487,D
3488,D 
3489,B
3490,D 
3491,D 
3492,D 
3493,Answer: C
3494,A 
3495,Answer: D
3496,Answer: B
3497,B 
3498,Answer: D
3499,B
3500,C
3501,Answer: D
3502,C
3503,D
3504,D
3505,D
3506,C 
3507,Answer: D
3508,B
3509,C
3510,D 
3511,D
3512,D
3513,D
3514,D
3515,Answer: C
3516,C
3517,B
3518,Answer: C
3519,D
3520,Answer: C
3521,C 
3522,D
3523,D
3524,Answer: D
3525,Answer: B
3526,D
3527,D
3528,Answer: B
3529,Answer: D
3530,C
3531,Not Sure
3532,Answer: C
3533,B
3534,D
3535,C
3536,C 
3537,D
3538,D 
3539,C
3540,D
3541,Answer: D
3542,D
3543,Answer: D
3544,D 
3545,D 
3546,Answer: C
3547,D
3548,D
3549,Answer: B
3550,Answer: C
3551,Answer: A
3552,B 
3553,A
3554,D 
3555,C 
3556,Answer: B
3557,
3558,B
3559,D
3560,C
3561,Answer: C
3562,D 
3563,C 
3564,C
3565,Answer: D
3566,Answer: C
3567,B
3568,C
3569,A
3570,C 
3571,B
3572,D
3573,D 
3574,D 
3575,D
3576,D
3577,C 
3578,D
3579,C
3580,B 
3581,D
3582,D
3583,Answer: D
3584,D
3585,D
3586,B
3587,Answer: D
3588,A
3589,B 
3590,A
3591,Answer: B
3592,D
3593,Answer: C
3594,D
3595,D 
3596,D 
3597,Not Sure
3598,Answer: D
3599,C
3600,A
3601,Answer: D
3602,D
3603,Answer: C
3604,D 
3605,B
3606,D
3607,Answer: D
3608,D
3609,A
3610,Answer: D
3611,A
3612,Answer: C
3613,Answer: C
3614,D
3615,Answer: D
3616,C
3617,Answer: D
3618,C
3619,A 
3620,Answer: D
3621,A 
3622,D
3623,Answer: C
3624,Answer: D
3625,B
3626,Answer: C
3627,D 
3628,B
3629,D
3630,Answer: D
3631,B 
3632,B 
3633,Answer: D
3634,A
3635,B
3636,Answer: A
3637,"NATO, so the answer is D"
3638,Answer: B
3639,C
3640,D 
3641,Answer: D
3642,A
3643,A 
3644,None of the above
3645,
3646,B 
3647,B 
3648,A 
3649,D
3650,D 
3651,Answer: B
3652,D
3653,D 
3654,C 
3655,Answer: D
3656,Answer: D
3657,B
3658,D
3659,D
3660,Answer: D
3661,B 
3662,D
3663,C
3664,A
3665,Answer: B
3666,D
3667,Answer: D
3668,D
3669,D
3670,Answer: D
3671,C
3672,Answer: D
3673,D
3674,Answer: C
3675,B
3676,B 
3677,None of the above
3678,C
3679,C 
3680,D
3681,C
3682,Answer: C
3683,C 
3684,D 
3685,Answer: D
3686,C
3687,B 
3688,A
3689,"Voters have become more focused on individual candidates., so the answer is B"
3690,C 
3691,A 
3692,C
3693,C 
3694,Answer: D
3695,Answer: D
3696,Answer: D
3697,C
3698,C
3699,D 
3700,D 
3701,D
3702,C
3703,Answer: A
3704,Answer: D
3705,D
3706,B
3707,D
3708,Answer: B
3709,B
3710,Answer: D
3711,A
3712,B
3713,Answer: D
3714,Answer: C
3715,C
3716,A 
3717,C
3718,C 
3719,C 
3720,A
3721,Answer: D
3722,D
3723,C 
3724,A
3725,B
3726,B
3727,D
3728,D 
3729,Answer: C
3730,D
3731,Answer: D
3732,Answer: D
3733,Answer: D
3734,Answer: D
3735,Not Sure
3736,D
3737,Answer: D
3738,D 
3739,B
3740,D 
3741,B
3742,D 
3743,C 
3744,Answer: C
3745,B
3746,D
3747,D
3748,A
3749,D
3750,D
3751,A
3752,D
3753,D
3754,D
3755,Answer: C
3756,D
3757,D
3758,D
3759,D
3760,Answer: D
3761,C 
3762,Answer: B
3763,Answer: B
3764,Answer: C
3765,D
3766,C 
3767,Answer: D
3768,D
3769,D
3770,Answer: D
3771,Answer: D
3772,Answer: D
3773,Answer: C
3774,A
3775,A
3776,Answer: B
3777,Answer: D
3778,C
3779,Answer: D
3780,B
3781,B
3782,A
3783,Answer: C
3784,C
3785,D
3786,Answer: D
3787,A
3788,Answer: A
3789,Answer: C
3790,B 
3791,D 
3792,B
3793,Answer: C
3794,D
3795,Answer: C
3796,C
3797,D
3798,A
3799,D
3800,Answer: B
3801,D
3802,Answer: A
3803,Answer: C
3804,A
3805,Answer: D
3806,A
3807,C 
3808,D 
3809,Answer: D
3810,D
3811,Answer: B
3812,Answer: A
3813,B
3814,B
3815,Answer: D
3816,B
3817,Answer: D
3818,Answer: A
3819,D 
3820,B 
3821,D 
3822,D
3823,D
3824,D
3825,A
3826,C
3827,D
3828,D
3829,Answer: D
3830,A
3831,A 
3832,
3833,C
3834,D 
3835,C 
3836,Answer: D
3837,D
3838,B
3839,D 
3840,D 
3841,Answer: C
3842,Answer: B
3843,B 
3844,Answer: D
3845,D
3846,D
3847,A
3848,B
3849,D
3850,Answer: D
3851,Answer: D
3852,Answer: D
3853,Answer: D
3854,D
3855,D
3856,B 
3857,D 
3858,D
3859,A
3860,Answer: B
3861,C
3862,B 
3863,Answer: C
3864,D 
3865,Answer: D
3866,Answer: B
3867,Answer: B
3868,A
3869,Answer: D
3870,D
3871,D 
3872,A 
3873,D
3874,Answer: D
3875,C
3876,D
3877,Answer: C
3878,C
3879,D
3880,D
3881,D 
3882,Answer: C
3883,C
3884,D 
3885,Answer: D
3886,Answer: D
3887,Answer: D
3888,Answer: D
3889,A
3890,A
3891,Answer: D
3892,Answer: A
3893,C
3894,D
3895,D
3896,D
3897,D
3898,D
3899,C
3900,Answer: D
3901,Answer: D
3902,B
3903,D
3904,Answer: C
3905,B
3906,Answer: C
3907,Answer: C
3908,D
3909,D
3910,Not Sure
3911,Answer: A
3912,Answer: D
3913,D 
3914,
3915,C
3916,D
3917,B 
3918,C
3919,C
3920,C
3921,Answer: C
3922,D
3923,Answer: D
3924,Answer: D
3925,D
3926,D 
3927,C 
3928,C
3929,D 
3930,C
3931,B
3932,Answer: D
3933,C
3934,D
3935,Answer: D
3936,Answer: C
3937,D
3938,A
3939,D
3940,C 
3941,D
3942,C 
3943,B
3944,B
3945,D 
3946,D
3947,C
3948,A
3949,B
3950,A
3951,D
3952,D 
3953,Answer: D
3954,
3955,C 
3956,Answer: B
3957,B
3958,Answer: A
3959,Answer: D
3960,A 
3961,D
3962,B
3963,B 
3964,D
3965,D
3966,Answer: D
3967,B 
3968,D
3969,D 
3970,Answer: D
3971,B
3972,Answer: C
3973,Answer: B
3974,D 
3975,Answer: C
3976,D 
3977,D
3978,Answer: D
3979,D
3980,D
3981,Answer: D
3982,D 
3983,B
3984,C 
3985,D 
3986,Answer: A
3987,Answer: C
3988,C 
3989,Answer: A
3990,C 
3991,Answer: B
3992,Answer: A
3993,
3994,D
3995,D
3996,C
3997,Answer: C
3998,Answer: D
3999,D
4000,Answer: D
4001,Answer: C
4002,Answer: A
4003,"Human wants, so the answer is C"
4004,D
4005,A
4006,B
4007,D
4008,D
4009,Answer: D
4010,Answer: D
4011,B
4012,A 
4013,C
4014,Answer: B
4015,B
4016,A
4017,C
4018,A
4019,Answer: C
4020,D
4021,D
4022,D
4023,D 
4024,D
4025,"Means of deferred payment, so the answer is D"
4026,Answer: D
4027,Answer: C
4028,D 
4029,C
4030,D
4031,Answer: D
4032,Answer: C
4033,D
4034,"The equilibrium price level and quantity of output increase., so the answer is C"
4035,C
4036,D
4037,D 
4038,Answer: C
4039,B
4040,D
4041,Answer: D
4042,D
4043,A 
4044,A
4045,D
4046,B
4047,Answer: B
4048,Answer: C
4049,Answer: C
4050,C 
4051,D
4052,D 
4053,D
4054,C
4055,C
4056,D
4057,Answer: C
4058,D
4059,D
4060,Answer: D
4061,C
4062,D 
4063,Answer: A
4064,Answer: D
4065,A
4066,Answer: B
4067,"Interest rates will remain relatively constant., so the answer is C"
4068,D
4069,D
4070,Answer: D
4071,Answer: C
4072,A
4073,D
4074,D
4075,Answer: D
4076,D
4077,D
4078,D
4079,B
4080,D
4081,D
4082,D 
4083,Answer: D
4084,D
4085,Answer: D
4086,D
4087,C
4088,Answer: D
4089,B
4090,C
4091,C
4092,C
4093,A
4094,D
4095,Answer: D
4096,Answer: D
4097,C
4098,D
4099,D 
4100,D 
4101,D
4102,Answer: A
4103,C
4104,A
4105,A 
4106,D
4107,D
4108,B
4109,C 
4110,Answer: D
4111,D
4112,C 
4113,C
4114,D
4115,A
4116,Answer: D
4117,
4118,C 
4119,C
4120,B
4121,Answer: C
4122,C 
4123,B 
4124,Answer: A
4125,B
4126,B 
4127,Answer: A
4128,D
4129,Answer: B
4130,D
4131,A 
4132,
4133,Answer: A
4134,Answer: D
4135,B 
4136,D
4137,Answer: D
4138,D
4139,D
4140,Answer: D
4141,Answer: D
4142,Answer: A
4143,B
4144,C
4145,Answer: D
4146,D 
4147,D 
4148,Answer: B
4149,B 
4150,Answer: D
4151,D 
4152,D
4153,Answer: D
4154,C
4155,D
4156,D 
4157,Answer: C
4158,B 
4159,D 
4160,Answer: A
4161,D
4162,Answer: D
4163,Answer: D
4164,C
4165,D
4166,Answer: D
4167,A
4168,C 
4169,
4170,None of the above
4171,A
4172,B
4173,A
4174,C
4175,D
4176,Answer: A
4177,Answer: A
4178,D
4179,D
4180,D
4181,D
4182,Answer: D
4183,D
4184,A
4185,C
4186,C
4187,A
4188,C 
4189,D 
4190,D
4191,Answer: C
4192,D
4193,B
4194,A 
4195,C 
4196,Answer: C
4197,A 
4198,A
4199,D
4200,Answer: A
4201,C
4202,B
4203,D 
4204,B 
4205,B
4206,Answer: A
4207,D 
4208,B
4209,Answer: A
4210,D
4211,Answer: D
4212,C
4213,B
4214,D 
4215,B
4216,D
4217,B
4218,D
4219,C 
4220,
4221,D
4222,C
4223,C
4224,D
4225,D 
4226,D
4227,Answer: A
4228,D
4229,Answer: C
4230,Answer: A
4231,Answer: D
4232,C
4233,B
4234,C
4235,D
4236,Answer: C
4237,Answer: B
4238,D
4239,D
4240,D
4241,Answer: B
4242,D
4243,D
4244,Answer: A
4245,B
4246,D
4247,B 
4248,Answer: D
4249,Answer: D
4250,D
4251,B 
4252,Answer: C
4253,C
4254,D
4255,Answer: C
4256,C 
4257,D 
4258,Not Sure
4259,A
4260,D 
4261,Answer: A
4262,A
4263,D 
4264,Answer: C
4265,C
4266,A
4267,D 
4268,D
4269,C 
4270,B 
4271,C
4272,C 
4273,D
4274,D
4275,A
4276,Answer: D
4277,B
4278,D
4279,C 
4280,Answer: B
4281,Answer: D
4282,C 
4283,A
4284,B 
4285,D
4286,D
4287,C
4288,Answer: D
4289,B
4290,A
4291,D
4292,C
4293,Answer: B
4294,C
4295,B 
4296,D
4297,"5, so the answer is A"
4298,C
4299,Answer: B
4300,D
4301,A
4302,Answer: B
4303,D
4304,D 
4305,A
4306,D
4307,"January 21st, so the answer is B"
4308,B 
4309,D
4310,C 
4311,D
4312,Answer: D
4313,B
4314,Answer: A
4315,Answer: D
4316,D
4317,D 
4318,B
4319,Answer: D
4320,B
4321,Answer: D
4322,Answer: A
4323,A
4324,A
4325,B 
4326,Answer: D
4327,Answer: D
4328,Answer: B
4329,D 
4330,C
4331,D
4332,Answer: D
4333,None of the above
4334,B
4335,Answer: B
4336,D
4337,D 
4338,D
4339,D
4340,A
4341,Answer: C
4342,D 
4343,Answer: D
4344,Answer: C
4345,C
4346,Answer: A
4347,D
4348,A 
4349,Answer: D
4350,D
4351,B
4352,Answer: D
4353,D
4354,A 
4355,Answer: C
4356,C
4357,C
4358,Answer: A
4359,B
4360,Answer: D
4361,B
4362,Answer: B
4363,B
4364,B
4365,D 
4366,D
4367,D 
4368,Answer: D
4369,B
4370,D
4371,D
4372,D
4373,D
4374,Answer: D
4375,B 
4376,D
4377,Answer: D
4378,D
4379,Answer: C
4380,Answer: C
4381,B
4382,Answer: A
4383,C 
4384,D
4385,D
4386,Answer: B
4387,A 
4388,A
4389,B
4390,Answer: D
4391,C
4392,Answer: B
